1000;3;5;200;0.01;10;100;43742.0;33386.46;41630.71;34484.43;39349.24;33735.46;41705.0;38707.39;39163.43;206.368670463562;2.0154292368888855;0.07813644409179688;0.16930794715881348;0.15323233604431152;0.0029177260398864746;0.021071634292602538;0.2923602199554443;0.003948671817779541;0.872044768333435;0.023244340419769288;0.2989576125144959;0.2576762795448303;0.285890965461731;0.2
1000;3;5;200;0.01;10;100;44476.0;33001.54;42071.65;35391.94;39598.07;33971.73;42216.01;38694.77;40060.08;177.24731040000916;2.0154292368888855;0.02216506004333496;0.14716744422912598;0.1844780445098877;0.0029885005950927735;0.016762073040008544;0.2507731795310974;0.0038277482986450195;0.7672608804702759;0.0200840163230896;0.24684327840805054;0.21336871147155761;0.24648245334625243;0.2
1000;3;5;200;0.01;10;100;45303.0;33225.59;42988.22;35978.66;40428.23;34310.21;43229.07;39836.79;41068.95;175.3189857006073;2.0154292368888855;0.016626834869384766;0.17809748649597168;0.1534416675567627;0.0027544999122619627;0.017404603958129882;0.242452392578125;0.0032194185256958006;0.7623112583160401;0.021353156566619874;0.2432361626625061;0.2161603617668152;0.2401879286766052;0.2
1000;3;5;200;0.01;10;100;42646.0;32124.6;40447.08;33006.89;37953.45;33007.29;40681.16;36981.36;37830.97;187.7331943511963;2.0154292368888855;0.015623092651367188;0.20030665397644043;0.16927218437194824;0.0020297908782958983;0.019681355953216552;0.27431020498275754;0.004593644142150879;0.8036370515823364;0.021563687324523927;0.25785705804824827;0.22046746969223022;0.2685149025917053;0.2
1000;3;5;200;0.01;10;100;43710.0;32596.37;41360.98;33983.5;38863.19;33416.41;41513.22;38338.42;39218.49;173.15644311904907;2.0154292368888855;0.031247377395629883;0.15369558334350586;0.17003464698791504;0.002473766803741455;0.0172800350189209;0.23645780563354493;0.005279197692871094;0.7478711891174317;0.023509533405303956;0.2523952054977417;0.20262067556381225;0.23954165935516358;0.2
1000;3;5;200;0.01;10;100;43637.0;32502.34;41396.13;34612.8;38728.21;33676.15;41637.19;37986.81;38961.49;195.23745894432068;2.0154292368888855;0.01562356948852539;0.16900873184204102;0.16274785995483398;0.004261147975921631;0.019177372455596923;0.27058043479919436;0.0035265135765075685;0.8332003331184388;0.0226340913772583;0.28293410301208494;0.22979203701019288;0.28183303117752073;0.2
1000;3;5;200;0.01;10;100;44005.0;32280.65;41474.82;34970.84;38788.3;33072.05;41851.44;38294.56;39161.96;183.6134490966797;2.0154292368888855;0.06621623039245605;0.16373777389526367;0.16558003425598145;0.002765693664550781;0.018753631114959715;0.266580126285553;0.003217723369598389;0.786909065246582;0.02167011260986328;0.25435598611831667;0.21324998140335083;0.26356547832489013;0.2
1000;3;5;200;0.01;10;100;46411.0;34223.21;43749.0;36512.59;41012.61;35690.39;44047.65;40486.45;41819.37;184.4859459400177;2.0154292368888855;0.027997493743896484;0.15485930442810059;0.15928411483764648;0.002724630832672119;0.018452370166778566;0.2547923159599304;0.00335651159286499;0.7926921892166138;0.021224639415740966;0.25840689897537233;0.2342805242538452;0.25473369598388673;0.2
1000;3;5;200;0.01;10;100;45286.0;32123.96;42611.93;35636.56;39930.28;34145.04;42972.63;39045.42;40823.69;190.017911195755;2.0154292368888855;0.029984712600708008;0.19582676887512207;0.20234966278076172;0.002829878330230713;0.01764338254928589;0.26521413564682006;0.0038432741165161134;0.832058310508728;0.021313912868499756;0.26076420545578005;0.22609724283218383;0.26522132873535154;0.2
1000;3;5;200;0.01;10;100;45583.0;34286.54;43408.74;36353.93;40692.13;35485.39;43667.75;40186.07;40761.51;202.09432911872864;2.0154292368888855;0.050238847732543945;0.24793577194213867;0.2532308101654053;0.003065025806427002;0.019497470855712892;0.28044057846069337;0.004029881954193115;0.8626483082771301;0.023589298725128174;0.2828572511672974;0.2624577689170837;0.27556724548339845;0.2
1000;3;5;200;0.01;10;100;52522.0;36449.56;49267.86;41399.41;46657.16;37775.09;49566.42;45238.84;44840.0;170.2491180896759;1.786563172340393;0.037737131118774414;0.1465754508972168;0.16930794715881348;0.002604644298553467;0.01646899223327637;0.23996011018753052;0.004244186878204346;0.7437957453727723;0.02070854902267456;0.24025057077407838;0.18921398639678955;0.2411155867576599;0.4
1000;3;5;200;0.01;10;100;53734.0;37144.61;50436.58;44506.43;47865.45;38543.37;50702.24;46707.08;45906.45;167.52736115455627;1.786563172340393;0.015645980834960938;0.1627483367919922;0.16931653022766113;0.004311971664428711;0.015084052085876464;0.2352165722846985;0.003964612483978272;0.7374064779281616;0.019364173412322997;0.24001555681228637;0.1793314003944397;0.2352406644821167;0.4
1000;3;5;200;0.01;10;100;53519.0;36790.17;50177.48;42459.25;47528.7;38785.63;50518.34;45914.49;44683.52;172.56776189804077;1.786563172340393;0.01564311981201172;0.15414786338806152;0.1748199462890625;0.0024239921569824217;0.01742187738418579;0.24128721952438353;0.0028180766105651857;0.7592571878433227;0.02042090654373169;0.24023235321044922;0.1890598225593567;0.24827552318572998;0.4
1000;3;5;200;0.01;10;100;53387.0;36737.02;49774.51;44609.5;47113.78;38391.69;50215.58;45406.64;45756.59;176.47665762901306;1.786563172340393;0.0312650203704834;0.15236783027648926;0.1637578010559082;0.002577028274536133;0.017255284786224366;0.24277787446975707;0.003303384780883789;0.7821465826034546;0.02022003650665283;0.2562636923789978;0.18919167757034303;0.24580051898956298;0.4
1000;3;5;200;0.01;10;100;52391.0;37364.12;49254.87;41810.96;47035.43;39015.41;49536.83;45581.02;45346.34;175.96607899665833;1.786563172340393;0.0312347412109375;0.15256381034851074;0.16414093971252441;0.0031520986557006837;0.017046124935150148;0.25789140462875365;0.003481431007385254;0.7679377269744873;0.01873422384262085;0.25043349504470824;0.18250688791275024;0.2538139295578003;0.4
1000;3;5;200;0.01;10;100;53236.0;37199.83;49974.76;42473.58;47597.98;38528.31;50209.64;46398.26;45305.8;172.25392818450928;1.786563172340393;0.03298592567443848;0.13631677627563477;0.19995403289794922;0.002385270595550537;0.017478432655334473;0.2372631859779358;0.003478052616119385;0.7543623733520508;0.020462992191314696;0.24353143692016602;0.1947386360168457;0.24366899490356445;0.4
1000;3;5;200;0.01;10;100;53502.0;37856.87;50406.9;43259.26;47570.55;40109.95;50782.6;46376.13;46417.0;174.4748511314392;1.786563172340393;0.015622377395629883;0.15535902976989746;0.17475199699401855;0.002330143451690674;0.01835909366607666;0.24434364080429077;0.004087581634521485;0.7629355382919312;0.020219483375549317;0.24789731502532958;0.19366517543792724;0.24588794946670534;0.4
1000;3;5;200;0.01;10;100;52680.0;36809.95;49580.61;41268.47;47143.52;37847.63;49936.86;45698.12;44895.31;179.82064938545227;1.786563172340393;0.022153854370117188;0.16241073608398438;0.16117072105407715;0.0032630109786987303;0.01747633934020996;0.25905253887176516;0.0032426118850708008;0.7842185688018799;0.020157124996185303;0.25265493869781497;0.19832976818084716;0.25591397523880005;0.4
1000;3;5;200;0.01;10;100;52994.0;36695.33;49334.16;41695.78;46892.13;37565.49;49694.07;45053.7;45160.11;174.85703229904175;1.786563172340393;0.03777480125427246;0.1514415740966797;0.16486549377441406;0.0020351743698120116;0.019096426963806153;0.2464262866973877;0.0038124394416809084;0.7615537190437317;0.021069631576538086;0.2450136947631836;0.19730360984802245;0.24769137382507325;0.4
1000;3;5;200;0.01;10;100;52217.0;36591.96;48807.28;40737.96;46349.46;38747.06;49286.27;44561.26;44353.74;179.0047197341919;1.786563172340393;0.0312504768371582;0.14712309837341309;0.1700289249420166;0.0034772443771362307;0.017446365356445313;0.24524770975112914;0.004584934711456299;0.7975523257255555;0.02191432237625122;0.2572350239753723;0.19446436166763306;0.24362970590591432;0.4
