2000;3;5;200;0.001;10;100;69720.0;46553.47;66150.17;45169.82;62137.16;46553.47;66153.78;60938.88;61115.22;470.3689920902252;3.352006871700287;0.07812070846557617;0.4846348762512207;0.4631638526916504;0.008640472888946532;0.039557700157165525;0.5703569722175598;0.006867549419403076;2.078934509754181;0.044170091152191164;0.5924015879631043;0.7636590671539306;0.5873224568367005
2000;3;5;200;0.001;10;100;70062.0;44694.16;66589.65;45126.47;62650.84;44694.16;66582.02;61174.1;62117.93;341.1657667160034;3.352006871700287;0.04687309265136719;0.380962610244751;0.3749735355377197;0.004985768795013428;0.029124064445495604;0.40975900650024416;0.004410521984100342;1.5394446516036988;0.03366566181182861;0.42310333728790284;0.5424241733551025;0.4158107113838196
2000;3;5;200;0.001;10;100;71475.0;45342.03;67550.79;45150.0;63899.79;45342.03;67534.03;62113.65;61876.53;344.1323823928833;3.352006871700287;0.06820487976074219;0.5168964862823486;0.3312845230102539;0.006209533214569091;0.030182924270629883;0.4123975586891174;0.005481276512145996;1.5416382670402526;0.034432787895202634;0.42590209722518924;0.5506136107444763;0.42453750848770144
2000;3;5;200;0.001;10;100;70211.0;45919.7;66254.57;45311.45;62240.85;45919.7;66248.84;60300.06;62054.25;339.7440655231476;3.352006871700287;0.051242828369140625;0.3377845287322998;0.33431291580200195;0.003926370143890381;0.02981069803237915;0.4117901062965393;0.004526143074035645;1.5254995894432068;0.03294455766677856;0.41800466775894163;0.5467355632781983;0.41641279697418215
2000;3;5;200;0.001;10;100;69131.0;45562.72;65550.3;45449.78;61793.88;45562.72;65549.54;60128.99;59677.18;334.4070529937744;3.352006871700287;0.0749969482421875;0.3020007610321045;0.3437039852142334;0.004639670848846435;0.02956737279891968;0.41221786975860597;0.004886906147003173;1.5105362772941588;0.03250771999359131;0.4198229718208313;0.49893186330795286;0.42226835250854494
2000;3;5;200;0.001;10;100;71224.0;45335.75;67066.16;45728.37;63426.36;45335.75;67071.01;60737.11;61453.18;341.0944845676422;3.352006871700287;0.06250643730163574;0.30880284309387207;0.3248729705810547;0.00600243330001831;0.030277149677276613;0.42188353300094605;0.0042944979667663575;1.5336965775489808;0.032814435958862305;0.4143673849105835;0.5432606482505798;0.41555378198623655
2000;3;5;200;0.001;10;100;68951.0;44486.74;65333.16;44989.81;61516.01;44486.74;65338.32;59549.41;60076.13;345.62121629714966;3.352006871700287;0.04688858985900879;0.3281083106994629;0.32632994651794434;0.004502418041229248;0.029625487327575684;0.4289963173866272;0.004721291065216064;1.5574689435958862;0.03615935802459717;0.4265614151954651;0.5332525086402893;0.4268893051147461
2000;3;5;200;0.001;10;100;70991.0;45531.65;66831.48;46034.53;62957.77;45531.65;66829.43;60592.35;61229.59;337.42761278152466;3.352006871700287;0.0625152587890625;0.31719493865966797;0.3868424892425537;0.004596083164215088;0.029761312007904054;0.40938615798950195;0.004230682849884033;1.4958462405204773;0.03381660461425781;0.4151136875152588;0.5550339484214782;0.4179638242721558
2000;3;5;200;0.001;10;100;71051.0;46525.12;67083.73;45948.99;62979.44;46525.12;67087.63;61114.04;62219.42;369.81569480895996;3.352006871700287;0.04687666893005371;0.33144068717956543;0.3337533473968506;0.005634958744049072;0.033428637981414794;0.46313992500305173;0.004048726558685303;1.642551085948944;0.035802083015441896;0.45164123058319094;0.6036674785614013;0.4500825262069702
2000;3;5;200;0.001;10;100;71916.0;44942.9;68273.9;45659.03;64334.42;44942.9;68270.62;62376.8;63465.51;335.92190432548523;3.352006871700287;0.046875953674316406;0.350081205368042;0.32425999641418457;0.006234557628631592;0.028153448104858397;0.4088549304008484;0.0049276089668273924;1.5233623099327087;0.03378302812576294;0.41772956371307374;0.5096180319786072;0.41800589799880983
