1000;3;5;200;0.01;10;1;53287.0;35256.0;52305.0;43574.0;51515.0;38215.0;52309.0;51524.0;48193.0;1.1349737644195557;0.8906357288360596;0.01994633674621582;0.09126114845275879;0.09524989128112793;0.0009975433349609375;0.011967897415161133;0.1296529769897461;0.0009975433349609375;0.4089059829711914;0.009973526000976562;0.1296529769897461;0.10372257232666016;0.13065052032470703
1000;3;5;200;0.01;10;1;53252.0;39636.0;51756.0;43024.0;46237.0;39636.0;52177.0;44628.0;44546.0;1.1175248622894287;0.8906357288360596;0.015957355499267578;0.08876276016235352;0.0937492847442627;0.0009970664978027344;0.009973526000976562;0.12765812873840332;0.001995563507080078;0.40941810607910156;0.009973287582397461;0.13164997100830078;0.09474468231201172;0.13065052032470703
1000;3;5;200;0.01;10;1;53291.0;31562.0;44081.0;43650.0;39499.0;31562.0;44081.0;31853.0;45485.0;1.1279921531677246;0.8906357288360596;0.015957117080688477;0.08776593208312988;0.09175419807434082;0.0009968280792236328;0.008976221084594727;0.12765860557556152;0.0019941329956054688;0.40691208839416504;0.010970592498779297;0.13065052032470703;0.11220479011535645;0.12915897369384766
1000;3;5;200;0.01;10;1;53550.0;35133.0;49969.0;42710.0;48193.0;36312.0;49940.0;44781.0;49063.0;1.1210017204284668;0.8906357288360596;0.015957355499267578;0.08776545524597168;0.0937492847442627;0.000997304916381836;0.008976221084594727;0.12865567207336426;0.001994609832763672;0.4109013080596924;0.009973287582397461;0.13364219665527344;0.09773874282836914;0.1296532154083252
1000;3;5;200;0.01;10;1;53240.0;47667.0;50321.0;40789.0;46395.0;47667.0;50087.0;45025.0;45971.0;1.0891084671020508;0.8906357288360596;0.015464305877685547;0.08876276016235352;0.09325504302978516;0.000997304916381836;0.008975505828857422;0.127669095993042;0.0009970664978027344;0.4079093933105469;0.010970354080200195;0.1296529769897461;0.071807861328125;0.12865591049194336
1000;3;5;200;0.01;10;1;54093.0;8165.0;50069.0;45995.0;49122.0;22723.0;49077.0;44874.0;43398.0;1.1080574989318848;0.8906357288360596;0.01495981216430664;0.08776545524597168;0.09275174140930176;0.001994609832763672;0.00797891616821289;0.12765884399414062;0.000997304916381836;0.4079306125640869;0.010970115661621094;0.1296534538269043;0.09075713157653809;0.13065052032470703
1000;3;5;200;0.01;10;1;52753.0;44577.0;50622.0;40667.0;51298.0;44669.0;50508.0;48464.0;49583.0;1.1125397682189941;0.8906357288360596;0.015957117080688477;0.08876299858093262;0.09374880790710449;0.0019948482513427734;0.008976221084594727;0.12865567207336426;0.0009970664978027344;0.40691184997558594;0.009973287582397461;0.1301567554473877;0.09525108337402344;0.12915945053100586
1000;3;5;200;0.01;10;1;52433.0;47285.0;48272.0;40154.0;45745.0;47285.0;48673.0;47406.0;46927.0;1.1514246463775635;0.8906357288360596;0.015957355499267578;0.08727097511291504;0.09275197982788086;0.0009970664978027344;0.009973287582397461;0.12765860557556152;0.0019941329956054688;0.4089062213897705;0.009973287582397461;0.1296532154083252;0.13463997840881348;0.12865591049194336
1000;3;5;200;0.01;10;1;52856.0;33404.0;51166.0;42260.0;50220.0;33404.0;51303.0;49981.0;48831.0;1.118018627166748;0.8906357288360596;0.015956878662109375;0.08876299858093262;0.09375;0.0009968280792236328;0.008976221084594727;0.12816214561462402;0.0019943714141845703;0.4064176082611084;0.00997304916381836;0.1296534538269043;0.10172772407531738;0.1296532154083252
1000;3;5;200;0.01;10;1;53675.0;13108.0;50530.0;42437.0;47542.0;13108.0;51773.0;48060.0;43164.0;1.086113691329956;0.8906357288360596;0.015957355499267578;0.08776521682739258;0.09175539016723633;0.001993894577026367;0.007978439331054688;0.12765836715698242;0.0019948482513427734;0.40642786026000977;0.010970354080200195;0.13115358352661133;0.07081079483032227;0.13065004348754883
