200;3;5;200;0.01;10;100;23992.0;20841.99;23616.89;23992.0;21600.78;22474.46;23664.36;21588.41;23659.49;21.137459754943848;0.21108536958694457;0.002991914749145508;0.018950223922729492;0.016953706741333008;0.00030920743942260744;0.0029038023948669434;0.030147812366485595;0.00047864913940429685;0.08547143936157227;0.002672762870788574;0.02971059799194336;0.02894254446029663;0.029870126247406006
200;3;5;200;0.01;10;100;23058.0;19820.09;22724.35;23058.0;20689.11;22207.37;22767.25;20683.36;22752.51;21.032739400863647;0.21108536958694457;0.003989219665527344;0.017951250076293945;0.01795220375061035;0.00031914710998535154;0.002894883155822754;0.030037074089050292;0.0005584311485290527;0.0849827265739441;0.0027326250076293943;0.02939143419265747;0.02904228210449219;0.029560956954956055
200;3;5;200;0.01;10;100;24474.0;21320.37;24091.65;24474.0;21992.18;22891.64;24143.28;21995.2;24131.14;21.036729097366333;0.21108536958694457;0.003989696502685547;0.018949031829833984;0.01795196533203125;0.00034909486770629884;0.002893962860107422;0.029888362884521485;0.00038890838623046876;0.0848331356048584;0.002692718505859375;0.029301700592041017;0.029780280590057374;0.029471194744110106
200;3;5;200;0.01;10;100;23447.0;20914.53;23131.97;23447.0;21078.01;22305.44;23163.61;21088.17;23157.9;21.147432804107666;0.21108536958694457;0.003989219665527344;0.01795196533203125;0.018949508666992188;0.0003889727592468262;0.0029231739044189454;0.0299489426612854;0.000448763370513916;0.08498271465301514;0.0027027082443237304;0.029411394596099854;0.03034874439239502;0.02946124315261841
200;3;5;200;0.01;10;100;23227.0;19873.66;22743.67;23227.0;20848.91;21970.34;22820.29;20775.72;22848.27;21.087592840194702;0.21108536958694457;0.003989219665527344;0.018949508666992188;0.01795172691345215;0.00037897825241088866;0.0028233933448791504;0.029998230934143066;0.0005384945869445801;0.08498273611068725;0.0027326083183288573;0.029401471614837648;0.02956080675125122;0.029561009407043457
200;3;5;200;0.01;10;100;23910.0;20736.78;23503.31;23910.0;21503.74;22123.14;23541.27;21454.4;23557.64;21.09158229827881;0.21108536958694457;0.003989219665527344;0.01795196533203125;0.01795196533203125;0.0003191375732421875;0.002885174751281738;0.029967360496520996;0.00040886163711547854;0.0849320387840271;0.002652833461761475;0.029451301097869875;0.029979729652404787;0.029411401748657227
200;3;5;200;0.01;10;100;25219.0;21518.9;24768.32;25219.0;22645.13;23448.44;24839.2;22571.82;24835.6;20.78141164779663;0.21108536958694457;0.003989219665527344;0.01795172691345215;0.01795220375061035;0.0003091907501220703;0.0028334355354309084;0.029968831539154053;0.0004886341094970703;0.08482297658920288;0.0026528596878051757;0.029361557960510255;0.026898002624511717;0.029511110782623293
200;3;5;200;0.01;10;100;25261.0;22243.4;24858.07;25261.0;22668.73;24147.7;24897.55;22664.74;24898.42;21.152419567108154;0.21108536958694457;0.003989696502685547;0.017951488494873047;0.017952919006347656;0.00038894414901733396;0.0028756165504455564;0.029806969165802003;0.0004387736320495605;0.08488299608230591;0.0026527857780456543;0.029381504058837892;0.030757715702056886;0.02941138744354248
200;3;5;200;0.01;10;100;24643.0;21340.96;24216.93;24643.0;22095.67;23274.25;24277.31;22072.77;24271.23;21.03972101211548;0.21108536958694457;0.00498652458190918;0.01795196533203125;0.01795196533203125;0.00030916690826416016;0.0029245686531066896;0.02993762493133545;0.00045873641967773436;0.08476324319839477;0.002822399139404297;0.02927180051803589;0.029540932178497313;0.029580907821655275
200;3;5;200;0.01;10;100;24619.0;21590.29;24237.74;24619.0;22133.81;23331.85;24295.31;22108.56;24287.89;21.148430109024048;0.21108536958694457;0.003988981246948242;0.01795196533203125;0.01795220375061035;0.0002992105484008789;0.002933516502380371;0.029937822818756104;0.0004487442970275879;0.0849328589439392;0.0027026987075805665;0.029361536502838136;0.0302789831161499;0.029610838890075684
400;3;5;200;0.01;10;100;40305.0;31855.83;38397.7;34677.31;35967.86;32745.88;38519.06;35518.7;37319.99;39.2839195728302;0.38677541255950926;0.00797891616821289;0.0359034538269043;0.03889656066894531;0.0006782031059265137;0.0041887426376342775;0.054165112972259524;0.0008277869224548339;0.16630529642105102;0.004817078113555908;0.05512247323989868;0.05098437547683716;0.05451340913772583
400;3;5;200;0.01;10;100;40248.0;30941.99;38265.59;34006.92;35866.98;31952.71;38386.17;35226.02;37669.75;39.241034269332886;0.38677541255950926;0.005984067916870117;0.0359041690826416;0.03690147399902344;0.0005684924125671386;0.004218635559082032;0.054065375328063964;0.0007879066467285156;0.166275315284729;0.0047679638862609865;0.05509181499481201;0.05072433710098267;0.054544105529785156
400;3;5;200;0.01;10;100;39232.0;30700.49;37666.61;33093.8;34931.96;31464.6;37799.37;34546.5;36967.07;39.35871934890747;0.38677541255950926;0.005984067916870117;0.034906625747680664;0.03690147399902344;0.0006682443618774414;0.0042386317253112794;0.05407531976699829;0.0008078861236572266;0.16639500141143798;0.004787149429321289;0.055252151489257814;0.051542139053344725;0.05457400321960449
400;3;5;200;0.01;10;100;38276.0;28927.69;36430.4;31574.26;33905.6;30342.14;36657.57;33386.7;35831.28;38.87002682685852;0.38677541255950926;0.005984067916870117;0.0359036922454834;0.03690171241760254;0.0006483030319213867;0.004128942489624024;0.054125194549560544;0.0008676981925964355;0.16674407958984375;0.004836976528167725;0.05535191535949707;0.04604753494262695;0.054692978858947756
400;3;5;200;0.01;10;100;39760.0;30856.29;37672.25;34597.52;35609.59;31874.04;37785.86;35112.46;37041.89;39.089439868927;0.38677541255950926;0.005984067916870117;0.0359041690826416;0.03690147399902344;0.000708153247833252;0.00416874647140503;0.054185066223144535;0.000877683162689209;0.16652467727661133;0.004906802177429199;0.05530203580856323;0.048300783634185794;0.05471365690231323
400;3;5;200;0.01;10;100;43193.0;33353.69;41298.41;37119.86;38767.9;34646.6;41393.63;38170.15;40419.47;39.09342885017395;0.38677541255950926;0.00698089599609375;0.03490710258483887;0.03789854049682617;0.0006183862686157226;0.004178736209869385;0.05424492835998535;0.0008577322959899903;0.1669734859466553;0.004816992282867432;0.05526215314865112;0.04806141376495361;0.05466379404067993
400;3;5;200;0.01;10;100;41652.0;31151.91;39821.87;33897.25;37219.55;31949.48;39888.07;36786.7;39098.08;38.80121088027954;0.38677541255950926;0.005983591079711914;0.0359039306640625;0.0359041690826416;0.0005485820770263672;0.004198677539825439;0.05402547836303711;0.0007480263710021972;0.16667425870895386;0.004895031452178955;0.05520411968231201;0.04559801340103149;0.05463386297225952
400;3;5;200;0.01;10;100;41113.0;32010.68;39257.56;35652.91;36704.62;33180.84;39389.0;36228.53;38587.5;39.57214856147766;0.38677541255950926;0.006981372833251953;0.0359039306640625;0.03789877891540527;0.0006582951545715332;0.004278466701507568;0.054244890213012695;0.000877692699432373;0.1669834780693054;0.004817037582397461;0.05517231941223145;0.05280895709991455;0.05467355251312256
